Repo_id;Full_name_modified;Full_name;owner_id;created_at;updated_at;size;stargazers;Subscribers;forks_count;open_issues;watchers;has_downloads;has_issues;has_pages;has_wiki;has_projects;git_url;clone_url;last_commit_sha;license;testsmells_file;CK_File_Class;CK_File_Method
60648874;52inc_Scoops;52inc/Scoops;7916322;Tue Jun 07 18:50:06 BRT 2016;Sun Oct 10 12:57:00 BRT 2021;346;801;30;110;7;801;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/52inc/Scoops.git;https://github.com/52inc/Scoops.git;caa1155f096b574168ce9a9783f1d4ed1b3e30b5;Apache License 2;results/52inc_Scoops_testsmells.csv;results/52inc_Scoops_class.csv;results/52inc_Scoops_method.csv
9642694;52North_ArcGIS-Server-SOS-Extension;52North/ArcGIS-Server-SOS-Extension;3714494;Wed Apr 24 05:20:53 BRT 2013;Fri Sep 03 20:03:31 BRT 2021;814;9;13;5;17;9;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/52North/ArcGIS-Server-SOS-Extension.git;https://github.com/52North/ArcGIS-Server-SOS-Extension.git;e7edd7bf738de0ecb29bd15d574688f83a90e39f;Apache License 2;results/52North_ArcGIS-Server-SOS-Extension_testsmells.csv;results/52North_ArcGIS-Server-SOS-Extension_class.csv;results/52North_ArcGIS-Server-SOS-Extension_method.csv
78851588;52North_arctic-sea;52North/arctic-sea;3714494;Fri Jan 13 11:29:18 BRST 2017;Wed Oct 27 05:25:50 BRT 2021;17077;16;9;23;16;16;TRUE;TRUE;FALSE;FALSE;TRUE;git://github.com/52North/arctic-sea.git;https://github.com/52North/arctic-sea.git;2adb4a423db9efd2350920af264f761c29b2604f;Apache License 2;results/52North_arctic-sea_testsmells.csv;results/52North_arctic-sea_class.csv;results/52North_arctic-sea_method.csv
133025905;52North_ecmwf-dataset-crawl;52North/ecmwf-dataset-crawl;3714494;Fri May 11 07:28:35 BRT 2018;Thu Jun 04 07:43:11 BRT 2020;23137;7;20;4;2;7;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/52North/ecmwf-dataset-crawl.git;https://github.com/52North/ecmwf-dataset-crawl.git;a7f9eebfeccdd8fdd1705c62dbb2351d4e818346;Apache License 2;results/52North_ecmwf-dataset-crawl_testsmells.csv;results/52North_ecmwf-dataset-crawl_class.csv;results/52North_ecmwf-dataset-crawl_method.csv
49632464;52North_javaPS;52North/javaPS;3714494;Thu Jan 14 06:11:11 BRST 2016;Fri Jul 16 10:12:55 BRT 2021;7395;12;12;9;13;12;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/52North/javaPS.git;https://github.com/52North/javaPS.git;8fe099266c75d9a659802be83452c4159a2a3f0b;Apache License 2;results/52North_javaPS_testsmells.csv;results/52North_javaPS_class.csv;results/52North_javaPS_method.csv
40292501;52North_matlab-control;52North/matlab-control;3714494;Thu Aug 06 05:01:49 BRT 2015;Tue Apr 21 17:10:57 BRT 2020;1315;5;22;4;21;5;FALSE;TRUE;FALSE;FALSE;TRUE;git://github.com/52North/matlab-control.git;https://github.com/52North/matlab-control.git;c26b74aee77974ed6a1bf634998069ce88595275;"BSD 3-Clause ""New"" or ""Revised"" License";results/52North_matlab-control_testsmells.csv;results/52North_matlab-control_class.csv;results/52North_matlab-control_method.csv
30545889;52North_ows-11-instagram;52North/ows-11-instagram;3714494;Mon Feb 09 14:37:17 BRST 2015;Fri Jun 08 07:26:02 BRT 2018;258;5;4;0;1;5;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/52North/ows-11-instagram.git;https://github.com/52North/ows-11-instagram.git;1c69e689f6805791b6fc105e9eb662883b6f2446;Other;results/52North_ows-11-instagram_testsmells.csv;results/52North_ows-11-instagram_class.csv;results/52North_ows-11-instagram_method.csv
10737956;52North_SensorPlanningService;52North/SensorPlanningService;3714494;Mon Jun 17 10:31:47 BRT 2013;Thu Jul 18 14:02:25 BRT 2019;292;7;10;4;2;7;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/52North/SensorPlanningService.git;https://github.com/52North/SensorPlanningService.git;127ace58d382a702f84c06186101d0c588381434;GNU General Public License v2;results/52North_SensorPlanningService_testsmells.csv;results/52North_SensorPlanningService_class.csv;results/52North_SensorPlanningService_method.csv
12555873;52North_sensorweb-server-helgoland;52North/sensorweb-server-helgoland;3714494;Tue Sep 03 02:36:08 BRT 2013;Wed Oct 27 03:39:40 BRT 2021;14905;21;10;20;37;21;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/52North/sensorweb-server-helgoland.git;https://github.com/52North/sensorweb-server-helgoland.git;f13e855984dee88b14408c91dd0b6f714ea52019;GNU General Public License v2;results/52North_sensorweb-server-helgoland_testsmells.csv;results/52North_sensorweb-server-helgoland_class.csv;results/52North_sensorweb-server-helgoland_method.csv
9294731;52North_SensorWebClient;52North/SensorWebClient;3714494;Mon Apr 08 08:17:08 BRT 2013;Mon Apr 12 10:39:32 BRT 2021;13300;15;16;17;24;15;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/52North/SensorWebClient.git;https://github.com/52North/SensorWebClient.git;19b3aa9aadd701bf42d66fcbc1d0d532bd8b682b;GNU General Public License v2;results/52North_SensorWebClient_testsmells.csv;results/52North_SensorWebClient_class.csv;results/52North_SensorWebClient_method.csv
8802209;52North_SES;52North/SES;3714494;Fri Mar 15 12:17:44 BRT 2013;Thu Jul 18 04:39:13 BRT 2019;4491;10;13;6;8;10;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/52North/SES.git;https://github.com/52North/SES.git;c5c3dcc73689520349fe01da65e5a5394a0f85df;GNU General Public License v2;results/52North_SES_testsmells.csv;results/52North_SES_class.csv;results/52North_SES_method.csv
17742767;52North_SOS;52North/SOS;3714494;Fri Mar 14 07:24:54 BRT 2014;Wed Oct 27 03:39:21 BRT 2021;54235;88;25;67;59;88;TRUE;TRUE;FALSE;FALSE;TRUE;git://github.com/52North/SOS.git;https://github.com/52North/SOS.git;b5c5d7644e2f6594e9f2bb364425572b778a82d8;GNU General Public License v2;results/52North_SOS_testsmells.csv;results/52North_SOS_class.csv;results/52North_SOS_method.csv
13126412;52North_sos-importer;52North/sos-importer;3714494;Thu Sep 26 12:30:13 BRT 2013;Fri Mar 12 12:22:08 BRT 2021;8197;9;12;9;27;9;TRUE;TRUE;FALSE;FALSE;FALSE;git://github.com/52North/sos-importer.git;https://github.com/52North/sos-importer.git;b22de56582f00397fbfc1985b57aadd6c656b7f3;GNU General Public License v2;results/52North_sos-importer_testsmells.csv;results/52North_sos-importer_class.csv;results/52North_sos-importer_method.csv
14305930;52North_Supervisor;52North/Supervisor;3714494;Mon Nov 11 14:14:14 BRST 2013;Mon Feb 24 02:53:35 BRT 2020;897;7;14;4;23;7;TRUE;TRUE;FALSE;FALSE;TRUE;git://github.com/52North/Supervisor.git;https://github.com/52North/Supervisor.git;93db01bcb5dcb470014649a2ca938cd6f9ae5131;Apache License 2;results/52North_Supervisor_testsmells.csv;results/52North_Supervisor_class.csv;results/52North_Supervisor_method.csv
16347432;52North_WeatherDataCollector;52North/WeatherDataCollector;3714494;Wed Jan 29 12:40:58 BRST 2014;Fri Mar 12 10:54:27 BRT 2021;56;7;12;1;1;7;TRUE;TRUE;FALSE;FALSE;TRUE;git://github.com/52North/WeatherDataCollector.git;https://github.com/52North/WeatherDataCollector.git;da7f7bd674469dd475b2a44690347964e54cd914;Apache License 2;results/52North_WeatherDataCollector_testsmells.csv;results/52North_WeatherDataCollector_class.csv;results/52North_WeatherDataCollector_method.csv
10075325;52North_WPS;52North/WPS;3714494;Wed May 15 06:31:40 BRT 2013;Tue Sep 14 10:03:41 BRT 2021;22497;56;24;57;91;56;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/52North/WPS.git;https://github.com/52North/WPS.git;31de359aa6909486290e851558b55b6a732a868f;GNU General Public License v2;results/52North_WPS_testsmells.csv;results/52North_WPS_class.csv;results/52North_WPS_method.csv
40291888;52North_wps-gitalgorithm-repository;52North/wps-gitalgorithm-repository;3714494;Thu Aug 06 04:47:29 BRT 2015;Wed Apr 10 03:38:42 BRT 2019;52;6;16;2;1;6;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/52North/wps-gitalgorithm-repository.git;https://github.com/52North/wps-gitalgorithm-repository.git;1bf30a836f4397e301445264f897f4d81cdd263d;Other;results/52North_wps-gitalgorithm-repository_testsmells.csv;results/52North_wps-gitalgorithm-repository_class.csv;results/52North_wps-gitalgorithm-repository_method.csv
34510117;52North_wpsclient4arcgis;52North/wpsclient4arcgis;3714494;Fri Apr 24 06:31:34 BRT 2015;Sat Jan 16 20:01:26 BRT 2021;261;6;8;2;4;6;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/52North/wpsclient4arcgis.git;https://github.com/52North/wpsclient4arcgis.git;733e7f90b240f8e1312c50697442ba0f78d708db;Apache License 2;results/52North_wpsclient4arcgis_testsmells.csv;results/52North_wpsclient4arcgis_class.csv;results/52North_wpsclient4arcgis_method.csv
42525128;52North_youngs;52North/youngs;3714494;Tue Sep 15 11:37:48 BRT 2015;Thu Dec 10 15:02:43 BRT 2020;978;8;13;1;10;8;TRUE;TRUE;FALSE;FALSE;TRUE;git://github.com/52North/youngs.git;https://github.com/52North/youngs.git;9996571857855cff796bb70db753536d20ee75be;Apache License 2;results/52North_youngs_testsmells.csv;results/52North_youngs_class.csv;results/52North_youngs_method.csv
5668425;58code_Gaea;58code/Gaea;2275712;Tue Sep 04 03:34:44 BRT 2012;Wed Jul 28 02:56:41 BRT 2021;45426;388;94;282;6;388;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/58code/Gaea.git;https://github.com/58code/Gaea.git;507000f075c449a998077d97cb1fe4ea5fa3e908;Apache License 2;results/58code_Gaea_testsmells.csv;results/58code_Gaea_class.csv;results/58code_Gaea_method.csv
80270004;5calls_android;5calls/android;24275508;Sat Jan 28 04:17:19 BRST 2017;Tue Oct 26 21:57:40 BRT 2021;951;19;5;9;20;19;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/5calls/android.git;https://github.com/5calls/android.git;bc7e02985226d67eb5dc0ac22854e1497cd0be41;MIT License;results/5calls_android_testsmells.csv;results/5calls_android_class.csv;results/5calls_android_method.csv
50718765;5waynewang_diamond;5waynewang/diamond;6869595;Sat Jan 30 07:45:43 BRST 2016;Mon Aug 28 03:35:36 BRT 2017;204;5;2;4;0;5;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/5waynewang/diamond.git;https://github.com/5waynewang/diamond.git;ef1fd719584c3347acd0b42e218cbe44e4448d06;GNU General Public License v2;results/5waynewang_diamond_testsmells.csv;results/5waynewang_diamond_class.csv;results/5waynewang_diamond_method.csv
183071000;616slayer616_gradle-minify-plugin;616slayer616/gradle-minify-plugin;16985814;Tue Apr 23 15:12:13 BRT 2019;Wed Aug 11 17:10:13 BRT 2021;153;10;2;4;0;10;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/616slayer616/gradle-minify-plugin.git;https://github.com/616slayer616/gradle-minify-plugin.git;12264502c8b2ef4fbeff701243f01ddd8f85a764;MIT License;results/616slayer616_gradle-minify-plugin_testsmells.csv;results/616slayer616_gradle-minify-plugin_class.csv;results/616slayer616_gradle-minify-plugin_method.csv
95404793;632team_EasyHousing;632team/EasyHousing;22115328;Mon Jun 26 00:25:30 BRT 2017;Wed Aug 04 12:41:31 BRT 2021;51801;89;10;50;2;89;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/632team/EasyHousing.git;https://github.com/632team/EasyHousing.git;5362a94acc5d792ece4e4b3afdb827e415b98cc9;MIT License;results/632team_EasyHousing_testsmells.csv;results/632team_EasyHousing_class.csv;results/632team_EasyHousing_method.csv
138385487;6tail_lunar-java;6tail/lunar-java;5828070;Sat Jun 23 05:41:14 BRT 2018;Tue Oct 26 08:30:49 BRT 2021;535;270;7;61;1;270;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/6tail/lunar-java.git;https://github.com/6tail/lunar-java.git;a783dbd93fe2c350cda1fd61efa01101b1e15abb;MIT License;results/6tail_lunar-java_testsmells.csv;results/6tail_lunar-java_class.csv;results/6tail_lunar-java_method.csv
153512456;724_irbill;724/irbill;36621776;Wed Oct 17 16:30:00 BRT 2018;Mon May 24 10:35:27 BRT 2021;85;7;1;0;0;7;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/724/irbill.git;https://github.com/724/irbill.git;3b29814e73276a3aca2217af58385ddf0c7d36d9;GNU General Public License v3;results/724_irbill_testsmells.csv;results/724_irbill_class.csv;results/724_irbill_method.csv
128174108;734839030_seezoon-framework-all;734839030/seezoon-framework-all;12107198;Thu Apr 05 04:41:26 BRT 2018;Fri May 28 08:01:50 BRT 2021;38437;47;7;18;4;47;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/734839030/seezoon-framework-all.git;https://github.com/734839030/seezoon-framework-all.git;229e5ada4e3a1b62e81bf00a536b71b6f0800107;Apache License 2;results/734839030_seezoon-framework-all_testsmells.csv;results/734839030_seezoon-framework-all_class.csv;results/734839030_seezoon-framework-all_method.csv
7852195;75py_DisableManager;75py/DisableManager;3153211;Sun Jan 27 10:59:50 BRST 2013;Sat Sep 26 04:51:32 BRT 2020;2248;15;5;4;3;15;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/75py/DisableManager.git;https://github.com/75py/DisableManager.git;37d73a5f1af3d82732b7ba63df810f059914525e;Apache License 2;results/75py_DisableManager_testsmells.csv;results/75py_DisableManager_class.csv;results/75py_DisableManager_method.csv
149144183;7ep_demo;7ep/demo;37191634;Mon Sep 17 12:10:17 BRT 2018;Mon Oct 18 06:13:29 BRT 2021;14122;46;6;30;3;46;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/7ep/demo.git;https://github.com/7ep/demo.git;7fdc2b0a68ca14c66bfa995f836dd17d70c5a5f4;MIT License;results/7ep_demo_testsmells.csv;results/7ep_demo_class.csv;results/7ep_demo_method.csv
98998940;7upcat_agile-wroking-backend;7upcat/agile-wroking-backend;16057335;Tue Aug 01 09:28:48 BRT 2017;Mon Aug 30 10:55:53 BRT 2021;459;68;5;30;0;68;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/7upcat/agile-wroking-backend.git;https://github.com/7upcat/agile-wroking-backend.git;3753b8226b28a77655b4746dc7f1d61be61a7969;MIT License;results/7upcat_agile-wroking-backend_testsmells.csv;results/7upcat_agile-wroking-backend_class.csv;results/7upcat_agile-wroking-backend_method.csv
145134450;84n4n4_FloatSight;84n4n4/FloatSight;15098185;Fri Aug 17 12:03:22 BRT 2018;Sun Sep 08 10:21:44 BRT 2019;3474;6;3;2;0;6;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/84n4n4/FloatSight.git;https://github.com/84n4n4/FloatSight.git;3c742981144813ba231011734e8deee8a595a1c7;GNU General Public License v3;results/84n4n4_FloatSight_testsmells.csv;results/84n4n4_FloatSight_class.csv;results/84n4n4_FloatSight_method.csv
71041795;850759383_ZhihuDailyNews;850759383/ZhihuDailyNews;15764539;Sun Oct 16 07:49:21 BRST 2016;Thu Jul 02 08:52:17 BRT 2020;24827;6;1;4;1;6;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/850759383/ZhihuDailyNews.git;https://github.com/850759383/ZhihuDailyNews.git;3214792689b33530883d71b7e1cb5ef9e136e973;Apache License 2;results/850759383_ZhihuDailyNews_testsmells.csv;results/850759383_ZhihuDailyNews_class.csv;results/850759383_ZhihuDailyNews_method.csv
101530016;864381832_xJavaFxTool;864381832/xJavaFxTool;6625207;Sun Aug 27 01:38:06 BRT 2017;Wed Oct 27 01:02:17 BRT 2021;299906;1215;66;391;8;1215;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/864381832/xJavaFxTool.git;https://github.com/864381832/xJavaFxTool.git;7b6e30892bcc1062e98389848f99b241406fa325;Other;results/864381832_xJavaFxTool_testsmells.csv;results/864381832_xJavaFxTool_class.csv;results/864381832_xJavaFxTool_method.csv
40382771;8BitPlus_BitPlus;8BitPlus/BitPlus;16453178;Fri Aug 07 19:06:02 BRT 2015;Sun Apr 19 09:32:38 BRT 2020;618;5;5;3;4;5;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/8BitPlus/BitPlus.git;https://github.com/8BitPlus/BitPlus.git;895b983003092e9c0241696dd364a456fa270b2b;GNU General Public License v3;results/8BitPlus_BitPlus_testsmells.csv;results/8BitPlus_BitPlus_class.csv;results/8BitPlus_BitPlus_method.csv
42934029;8enet_apkeditor;8enet/apkeditor;3340319;Tue Sep 22 10:03:45 BRT 2015;Tue Oct 05 00:14:56 BRT 2021;118;74;11;20;1;74;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/8enet/apkeditor.git;https://github.com/8enet/apkeditor.git;69620986a55c2d1f4217f3fb2c8d79440c8d75ad;GNU General Public License v3;results/8enet_apkeditor_testsmells.csv;results/8enet_apkeditor_class.csv;results/8enet_apkeditor_method.csv
44212362;8kdata_phoebe;8kdata/phoebe;7243142;Tue Oct 13 20:52:40 BRT 2015;Wed Mar 25 18:06:32 BRT 2020;499;10;4;6;1;10;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/8kdata/phoebe.git;https://github.com/8kdata/phoebe.git;d6b6219f64ba8a5f14d2f07d59e14b84af2ecfb4;PostgreSQL License;results/8kdata_phoebe_testsmells.csv;results/8kdata_phoebe_class.csv;results/8kdata_phoebe_method.csv
132688874;918xj_spring-boot-seed;918xj/spring-boot-seed;5095996;Tue May 08 23:09:47 BRT 2018;Thu Dec 19 06:10:42 BRT 2019;35;17;2;2;0;17;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/918xj/spring-boot-seed.git;https://github.com/918xj/spring-boot-seed.git;cb4bdd7fa6e3b41673a1734ea8ae9c1f25e4b995;Apache License 2;results/918xj_spring-boot-seed_testsmells.csv;results/918xj_spring-boot-seed_class.csv;results/918xj_spring-boot-seed_method.csv
31972268;9231058_AP101;9231058/AP101;77449178;Tue Mar 10 14:44:17 BRT 2015;Thu Jan 14 12:03:29 BRT 2021;6555;7;10;3;0;7;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/9231058/AP101.git;https://github.com/9231058/AP101.git;635ecb42b2b04afeca5795151cdbc7c3a2d5c823;GNU General Public License v2;results/9231058_AP101_testsmells.csv;results/9231058_AP101_class.csv;results/9231058_AP101_method.csv
42981718;94fzb_zrlog;94fzb/zrlog;12691281;Wed Sep 23 03:08:05 BRT 2015;Wed Oct 20 20:35:03 BRT 2021;4936;325;30;153;22;325;TRUE;TRUE;FALSE;FALSE;TRUE;git://github.com/94fzb/zrlog.git;https://github.com/94fzb/zrlog.git;8fa96d92d5287a65f69119e952738c1e50727ca9;Apache License 2;results/94fzb_zrlog_testsmells.csv;results/94fzb_zrlog_class.csv;results/94fzb_zrlog_method.csv
5319154;99soft_autobind;99soft/autobind;472037;Mon Aug 06 17:25:22 BRT 2012;Tue Mar 02 08:09:14 BRT 2021;300;11;10;4;1;11;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/99soft/autobind.git;https://github.com/99soft/autobind.git;f81a1d4791d2ddc0080182d8f005a3dd091d18a1;Apache License 2;results/99soft_autobind_testsmells.csv;results/99soft_autobind_class.csv;results/99soft_autobind_method.csv
35595139;a-pavlov_jed2k;a-pavlov/jed2k;1826305;Thu May 14 03:32:38 BRT 2015;Fri Sep 24 12:25:52 BRT 2021;5529;77;9;28;17;77;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/a-pavlov/jed2k.git;https://github.com/a-pavlov/jed2k.git;06613fae98bc17a3ab6f77c24677c9362e46b773;Other;results/a-pavlov_jed2k_testsmells.csv;results/a-pavlov_jed2k_class.csv;results/a-pavlov_jed2k_method.csv
46591336;a-r-d_Bellman-Form-BTCe-Arbitrager;a-r-d/Bellman-Form-BTCe-Arbitrager;1312019;Fri Nov 20 20:56:53 BRST 2015;Mon Sep 06 10:23:10 BRT 2021;1570;37;4;15;0;37;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/a-r-d/Bellman-Form-BTCe-Arbitrager.git;https://github.com/a-r-d/Bellman-Form-BTCe-Arbitrager.git;76fe33da73af3caf2a7895d93aa009a880f5d632;Other;results/a-r-d_Bellman-Form-BTCe-Arbitrager_testsmells.csv;results/a-r-d_Bellman-Form-BTCe-Arbitrager_class.csv;results/a-r-d_Bellman-Form-BTCe-Arbitrager_method.csv
66782519;a-r-d_java-1-class-demos;a-r-d/java-1-class-demos;1312019;Sun Aug 28 14:54:58 BRT 2016;Fri Dec 18 13:13:10 BRT 2020;6620;17;2;28;0;17;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/a-r-d/java-1-class-demos.git;https://github.com/a-r-d/java-1-class-demos.git;50fdd8377d3c73aa50fb7a2089b4a51835239310;MIT License;results/a-r-d_java-1-class-demos_testsmells.csv;results/a-r-d_java-1-class-demos_class.csv;results/a-r-d_java-1-class-demos_method.csv
8551638;a-schild_jave2;a-schild/jave2;1441009;Mon Mar 04 05:50:30 BRT 2013;Wed Oct 27 07:48:05 BRT 2021;752622;720;27;164;25;720;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/a-schild/jave2.git;https://github.com/a-schild/jave2.git;6b0f89e7b7ef9f3a7dbe0df67c2654edd12c2723;GNU General Public License v3;results/a-schild_jave2_testsmells.csv;results/a-schild_jave2_class.csv;results/a-schild_jave2_method.csv
86676911;a-schild_nextcloud-java-api;a-schild/nextcloud-java-api;1441009;Thu Mar 30 05:15:12 BRT 2017;Thu Oct 14 19:01:26 BRT 2021;533;53;8;43;8;53;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/a-schild/nextcloud-java-api.git;https://github.com/a-schild/nextcloud-java-api.git;5d12590b8a6c4d9209c1f5cddac51bb24983c5c7;GNU General Public License v3;results/a-schild_nextcloud-java-api_testsmells.csv;results/a-schild_nextcloud-java-api_class.csv;results/a-schild_nextcloud-java-api_method.csv
58144490;A-Zaiats_android-mvvm;A-Zaiats/android-mvvm;7427071;Thu May 05 13:20:01 BRT 2016;Mon Feb 08 22:53:04 BRT 2021;239;43;2;10;6;43;TRUE;TRUE;TRUE;FALSE;TRUE;git://github.com/A-Zaiats/android-mvvm.git;https://github.com/A-Zaiats/android-mvvm.git;3613b64a883c6af9d23f64ff599ef2575933677e;Apache License 2;results/A-Zaiats_android-mvvm_testsmells.csv;results/A-Zaiats_android-mvvm_class.csv;results/A-Zaiats_android-mvvm_method.csv
34457524;a11n_CustomLintRules;a11n/CustomLintRules;10038423;Thu Apr 23 10:22:04 BRT 2015;Mon Mar 01 17:33:13 BRT 2021;238;40;5;4;0;40;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/a11n/CustomLintRules.git;https://github.com/a11n/CustomLintRules.git;8861d3e80e46eb7d40193d8866633af43db68d5d;MIT License;results/a11n_CustomLintRules_testsmells.csv;results/a11n_CustomLintRules_class.csv;results/a11n_CustomLintRules_method.csv
71039687;a11n_devfest-2016-realm;a11n/devfest-2016-realm;10038423;Sun Oct 16 06:58:16 BRST 2016;Thu Apr 15 13:49:54 BRT 2021;1379;12;4;5;0;12;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/a11n/devfest-2016-realm.git;https://github.com/a11n/devfest-2016-realm.git;4708da2d73c868c49d4313538805b7a8f0c4d925;MIT License;results/a11n_devfest-2016-realm_testsmells.csv;results/a11n_devfest-2016-realm_class.csv;results/a11n_devfest-2016-realm_method.csv
34198359;a11n_lint-junit-rule;a11n/lint-junit-rule;10038423;Sun Apr 19 05:05:46 BRT 2015;Fri Apr 12 06:20:59 BRT 2019;356;11;3;0;3;11;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/a11n/lint-junit-rule.git;https://github.com/a11n/lint-junit-rule.git;776b31de28c331b497178fe41a38d6a7e6f32d60;MIT License;results/a11n_lint-junit-rule_testsmells.csv;results/a11n_lint-junit-rule_class.csv;results/a11n_lint-junit-rule_method.csv
40102792;a2ndrade_q-intellij-plugin;a2ndrade/q-intellij-plugin;360167;Mon Aug 03 00:14:37 BRT 2015;Fri Sep 17 23:02:36 BRT 2021;671;18;8;18;1;18;TRUE;TRUE;FALSE;FALSE;FALSE;git://github.com/a2ndrade/q-intellij-plugin.git;https://github.com/a2ndrade/q-intellij-plugin.git;78e4c91e6fcfa01f73aeaf5fcf91beadb967b8ea;Other;results/a2ndrade_q-intellij-plugin_testsmells.csv;results/a2ndrade_q-intellij-plugin_class.csv;results/a2ndrade_q-intellij-plugin_method.csv
245754156;a970066364_spring-cloud-alibaba-seata;a970066364/spring-cloud-alibaba-seata;23355046;Sun Mar 08 01:53:07 BRT 2020;Wed Oct 27 07:19:23 BRT 2021;402;45;1;21;0;45;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/a970066364/spring-cloud-alibaba-seata.git;https://github.com/a970066364/spring-cloud-alibaba-seata.git;addf4ff837052c7d5aff863d244bcb4efdf98681;Apache License 2;results/a970066364_spring-cloud-alibaba-seata_testsmells.csv;results/a970066364_spring-cloud-alibaba-seata_class.csv;results/a970066364_spring-cloud-alibaba-seata_method.csv
194823091;AAA-AA_basic-tools;AAA-AA/basic-tools;15172110;Tue Jul 02 05:37:05 BRT 2019;Tue Oct 26 22:33:19 BRT 2021;970;47;1;29;3;47;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/AAA-AA/basic-tools.git;https://github.com/AAA-AA/basic-tools.git;9e41dd2c0ee5aad4d866da8892d3a2e34a58fab8;MIT License;results/AAA-AA_basic-tools_testsmells.csv;results/AAA-AA_basic-tools_class.csv;results/AAA-AA_basic-tools_method.csv
1768307;aaberg_sql2o;aaberg/sql2o;651812;Wed May 18 18:13:57 BRT 2011;Tue Oct 26 01:49:16 BRT 2021;1703;1057;63;226;105;1057;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/aaberg/sql2o.git;https://github.com/aaberg/sql2o.git;e84ce342adc0e12f0be4cae5b33f941bd0c088e9;MIT License;results/aaberg_sql2o_testsmells.csv;results/aaberg_sql2o_class.csv;results/aaberg_sql2o_method.csv
5799633;aadnk_ProtocolLib;aadnk/ProtocolLib;1276508;Thu Sep 13 16:17:15 BRT 2012;Sun Oct 24 18:51:43 BRT 2021;31769;220;32;254;27;220;TRUE;TRUE;TRUE;TRUE;TRUE;git://github.com/aadnk/ProtocolLib.git;https://github.com/aadnk/ProtocolLib.git;c54a99945d3379a5f8922c863a05c0f83ae97418;GNU General Public License v2;results/aadnk_ProtocolLib_testsmells.csv;results/aadnk_ProtocolLib_class.csv;results/aadnk_ProtocolLib_method.csv
41967587;AAkira_ExpandableLayout;AAkira/ExpandableLayout;3386962;Sat Sep 05 13:18:24 BRT 2015;Tue Oct 26 13:09:33 BRT 2021;20581;1641;50;333;66;1641;TRUE;TRUE;FALSE;TRUE;TRUE;git://github.com/AAkira/ExpandableLayout.git;https://github.com/AAkira/ExpandableLayout.git;0c06b54c18eb2678152c6e19c0ba7d5f97cb11da;Apache License 2;results/AAkira_ExpandableLayout_testsmells.csv;results/AAkira_ExpandableLayout_class.csv;results/AAkira_ExpandableLayout_method.csv
